timestamp,src_ip,src_port,dst_ip,dst_port,protocol,flow_duration_us,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_pkts_per_sec,syn_count,fin_count,rst_count,ack_count,psh_count,avg_pkt_size,init_win_fwd,init_win_bwd,label
19/05/2024 11:19:22,192.168.1.14,15100,10.0.0.16,3389,6,1409842,28,36,28672,50544,56187.86,45.4,1,1,0,40,10,997,65535,65535,BENIGN
19/05/2024 08:28:23,203.0.113.42,1997,192.168.1.10,8638,6,833,1,0,55,0,0.0,1200.48,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 08:57:20,203.0.113.42,38365,192.168.1.15,22,6,1530666,25,25,2525,3000,2939.9,32.67,25,0,25,15,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:02:29,192.168.1.17,15311,10.0.0.14,22,6,1892041,16,16,12192,17600,15745.96,16.91,1,1,0,31,6,1083,65535,65535,BENIGN
19/05/2024 08:25:59,192.168.1.22,24995,10.0.0.18,443,6,6719862,5,19,6490,8607,2246.62,3.57,1,1,0,34,7,888,65535,65535,BENIGN
19/05/2024 09:50:49,192.168.1.17,27621,10.0.0.17,3306,6,5888681,36,33,51732,7029,9978.64,11.72,1,1,0,37,4,650,65535,65535,BENIGN
19/05/2024 09:50:16,192.168.1.22,61179,10.0.0.16,3389,6,879091,7,23,2877,29141,36421.71,34.13,1,1,0,45,6,1054,65535,65535,BENIGN
19/05/2024 11:17:48,203.0.113.42,51759,192.168.1.15,22,6,1774825,23,24,1541,2544,2383.33,26.48,23,0,24,5,0,90,8192,8192,BruteForce-SSH
19/05/2024 10:35:50,192.168.1.18,26111,10.0.0.2,5432,6,5681020,8,19,5936,10716,2931.16,4.75,1,1,0,33,3,703,65535,65535,BENIGN
19/05/2024 11:25:37,192.168.1.19,16376,10.0.0.8,3389,6,6190115,7,20,8463,28820,6022.99,4.36,1,1,0,18,2,400,65535,65535,BENIGN
19/05/2024 10:57:41,203.0.113.42,16400,192.168.1.15,22,6,1809040,28,10,3304,1040,1890.51,21.01,28,0,10,6,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:30:58,192.168.1.20,21505,10.0.0.14,8080,6,6379729,14,33,4718,12738,2736.17,7.37,1,1,0,10,3,642,65535,65535,BENIGN
19/05/2024 08:13:52,203.0.113.42,23052,192.168.1.15,80,6,44835,1890,3,85050,430,2107728.34,42154.57,1890,0,3,0,0,44,1024,0,DoS
19/05/2024 08:38:47,203.0.113.42,15157,192.168.1.15,80,6,10798,1623,5,95757,270,7515280.61,150305.61,1623,0,3,0,0,43,1024,0,DoS
19/05/2024 09:46:42,192.168.1.12,38704,198.51.100.99,443,6,129430283,5,5,330,241,2.3179,0.0464,1,1,0,7,5,80,65535,65535,Botnet
19/05/2024 12:04:48,192.168.1.12,40640,10.0.0.2,22,6,3087481,32,36,28320,51408,25822.99,22.02,1,1,0,16,8,353,65535,65535,BENIGN
19/05/2024 08:52:34,192.168.1.24,28276,10.0.0.12,3389,6,9118050,47,16,33182,22720,6130.92,6.91,1,1,0,10,10,657,65535,65535,BENIGN
19/05/2024 10:54:11,192.168.1.20,31557,10.0.0.4,443,6,8819581,13,34,12207,26860,4429.58,5.33,1,1,0,40,2,284,65535,65535,BENIGN
19/05/2024 11:41:45,203.0.113.42,3508,192.168.1.16,42077,6,587,1,0,78,0,0.0,1703.58,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:20:40,192.168.1.14,6877,10.0.0.11,5432,6,6596727,19,28,16986,36596,8122.51,7.12,1,1,0,7,9,953,65535,65535,BENIGN
19/05/2024 08:02:06,192.168.1.24,18383,10.0.0.5,22,6,4237722,40,37,29520,51689,19163.36,18.17,1,1,0,32,8,570,65535,65535,BENIGN
19/05/2024 11:33:11,192.168.1.11,15410,10.0.0.7,53,6,7684644,20,28,12940,23128,4693.52,6.25,1,1,0,32,8,785,65535,65535,BENIGN
19/05/2024 08:09:39,203.0.113.42,31871,192.168.1.15,80,6,15577,908,3,46308,156,2914553.51,58291.07,908,0,1,0,0,47,1024,0,DoS
19/05/2024 09:59:41,192.168.1.16,53455,10.0.0.5,22,6,8035405,5,14,5315,17122,2792.27,2.36,1,1,0,13,10,746,65535,65535,BENIGN
19/05/2024 10:53:11,203.0.113.42,9238,192.168.1.17,20148,6,529,1,0,48,0,0.0,1890.36,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:04:52,192.168.1.20,7967,10.0.0.14,80,6,1754343,21,17,26145,21454,27132.09,21.66,1,1,0,40,5,656,65535,65535,BENIGN
19/05/2024 09:19:19,192.168.1.29,15115,10.0.0.2,3306,6,2588460,10,18,9280,18198,10615.58,10.82,1,1,0,37,2,893,65535,65535,BENIGN
19/05/2024 11:16:36,192.168.1.20,1541,10.0.0.12,8080,6,8954875,44,12,45188,13356,6537.67,6.25,1,1,0,46,5,1108,65535,65535,BENIGN
19/05/2024 10:31:44,192.168.1.15,24152,203.0.113.42,80,6,29408450,1360,4,1905160,236,64790.77,46.38,1,1,0,1360,680,1400,65535,65535,Infiltration
19/05/2024 10:45:37,192.168.1.20,59870,10.0.0.12,8080,6,8548435,48,30,36816,9330,5398.18,9.12,1,1,0,9,7,553,65535,65535,BENIGN
19/05/2024 11:13:10,192.168.1.23,59294,198.51.100.99,80,6,91391040,5,6,277,194,3.2826,0.0657,1,1,0,9,5,61,65535,65535,Botnet
19/05/2024 11:53:47,192.168.1.20,3589,10.0.0.4,22,6,9748258,18,13,6822,17563,2501.47,3.18,1,1,0,21,2,286,65535,65535,BENIGN
19/05/2024 09:07:23,203.0.113.42,40111,192.168.1.22,27410,6,382,1,0,76,0,0.0,2617.8,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:41:24,192.168.1.16,59440,10.0.0.13,53,6,1333623,35,40,41720,12440,40611.18,56.24,1,1,0,32,4,421,65535,65535,BENIGN
19/05/2024 09:17:47,192.168.1.16,50862,10.0.0.18,53,6,2626084,5,29,1240,19633,7948.34,12.95,1,1,0,39,7,851,65535,65535,BENIGN
19/05/2024 09:48:57,192.168.1.13,43330,10.0.0.6,443,6,4807954,13,37,7826,27343,7314.75,10.4,1,1,0,45,3,944,65535,65535,BENIGN
19/05/2024 08:38:44,192.168.1.20,10041,10.0.0.5,80,6,4913037,35,11,40600,12298,10766.86,9.36,1,1,0,44,2,1127,65535,65535,BENIGN
19/05/2024 11:28:32,192.168.1.20,17221,10.0.0.9,443,6,8045295,20,24,6220,21192,3407.21,5.47,1,1,0,38,5,1166,65535,65535,BENIGN
19/05/2024 10:50:45,192.168.1.14,13214,10.0.0.7,5432,6,4956386,40,34,11440,27812,7919.48,14.93,1,1,0,42,6,705,65535,65535,BENIGN
19/05/2024 11:53:11,192.168.1.28,7540,10.0.0.5,3306,6,1165324,50,37,28900,38110,57503.32,74.66,1,1,0,49,2,603,65535,65535,BENIGN
19/05/2024 10:26:41,192.168.1.20,10301,10.0.0.9,8080,6,9731513,20,13,6900,10881,1827.16,3.39,1,1,0,44,7,753,65535,65535,BENIGN
19/05/2024 11:52:21,192.168.1.22,3251,10.0.0.8,443,6,4140883,30,34,24570,48280,17592.87,15.46,1,1,0,16,8,994,65535,65535,BENIGN
19/05/2024 10:09:29,192.168.1.15,50123,10.0.0.18,5432,6,1870234,45,39,41985,44421,46200.64,44.91,1,1,0,49,8,1104,65535,65535,BENIGN
19/05/2024 08:37:50,192.168.1.23,54559,10.0.0.6,53,6,2421942,21,6,24864,5760,12644.4,11.15,1,1,0,40,3,928,65535,65535,BENIGN
19/05/2024 08:37:37,192.168.1.17,16698,10.0.0.18,8080,6,7968776,17,26,23256,28652,6513.92,5.4,1,1,0,34,6,996,65535,65535,BENIGN
19/05/2024 11:10:34,192.168.1.24,43465,10.0.0.8,22,6,8410128,38,36,14098,28620,5079.35,8.8,1,1,0,34,8,281,65535,65535,BENIGN
19/05/2024 12:01:41,192.168.1.26,34042,10.0.0.15,8080,6,5190377,19,21,14231,27930,8122.92,7.71,1,1,0,12,4,429,65535,65535,BENIGN
19/05/2024 11:14:44,192.168.1.13,52250,10.0.0.4,443,6,9536728,7,35,2905,18970,2293.76,4.4,1,1,0,45,3,1091,65535,65535,BENIGN
19/05/2024 10:54:22,192.168.1.22,30970,10.0.0.10,8080,6,7548343,19,38,19646,30210,6604.89,7.55,1,1,0,32,5,1077,65535,65535,BENIGN
19/05/2024 09:32:49,192.168.1.19,10849,10.0.0.7,53,6,1052520,43,28,36722,13608,47818.57,67.46,1,1,0,6,9,502,65535,65535,BENIGN
19/05/2024 10:03:37,192.168.1.20,31641,10.0.0.16,8080,6,9303062,33,11,43032,6182,5290.09,4.73,1,1,0,42,9,846,65535,65535,BENIGN
19/05/2024 09:25:45,203.0.113.42,37046,192.168.1.22,37472,6,1820,1,0,71,0,0.0,549.45,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 08:46:47,203.0.113.42,34389,192.168.1.15,22,6,2183539,26,9,1612,558,1442.61,16.03,26,0,9,7,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:31:59,203.0.113.42,29146,192.168.1.15,22,6,2852860,29,25,1769,2450,1703.55,18.93,29,0,25,15,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:44:03,192.168.1.21,33107,10.0.0.13,8080,6,9970187,9,29,2511,13166,1572.39,3.81,1,1,0,29,4,398,65535,65535,BENIGN
19/05/2024 10:41:13,192.168.1.20,3862,10.0.0.15,443,6,980075,39,14,20397,3626,24511.39,54.08,1,1,0,36,10,318,65535,65535,BENIGN
19/05/2024 08:36:50,192.168.1.15,51234,203.0.113.42,80,6,22885253,1714,3,2400380,340,104902.49,75.03,1,1,0,1714,857,1400,65535,65535,Infiltration
19/05/2024 12:08:05,192.168.1.14,27264,10.0.0.7,80,6,3772640,30,14,40350,20146,16035.46,11.66,1,1,0,9,9,688,65535,65535,BENIGN
19/05/2024 08:50:31,192.168.1.18,8182,10.0.0.5,53,6,4167770,8,36,5296,24336,7109.8,10.56,1,1,0,8,3,623,65535,65535,BENIGN
19/05/2024 10:41:16,192.168.1.24,39019,10.0.0.19,3306,6,7130765,17,23,11407,9775,2970.51,5.61,1,1,0,25,5,300,65535,65535,BENIGN
19/05/2024 09:12:16,203.0.113.42,14986,192.168.1.21,47346,6,1386,1,0,49,0,0.0,721.5,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:16:25,203.0.113.42,4037,192.168.1.15,80,6,31917,1245,3,54780,91,1950371.28,39007.43,1245,0,0,0,0,57,1024,0,DoS
19/05/2024 09:45:37,192.168.1.25,20451,10.0.0.2,53,6,5473956,37,8,14652,4336,3468.79,8.22,1,1,0,39,10,207,65535,65535,BENIGN
19/05/2024 08:31:40,203.0.113.42,8116,192.168.1.15,22,6,1968484,27,19,1809,2052,2103.14,23.37,27,0,19,9,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:46:34,192.168.1.29,58848,198.51.100.99,8443,6,240528375,5,4,374,82,1.2473,0.0249,1,1,0,10,2,87,65535,65535,Botnet
19/05/2024 08:51:34,192.168.1.18,1947,10.0.0.6,3306,6,5049685,41,15,22919,21765,8848.87,11.09,1,1,0,45,8,1046,65535,65535,BENIGN
19/05/2024 09:55:32,192.168.1.28,34954,10.0.0.7,80,6,1251205,10,38,7820,51110,47098.6,38.36,1,1,0,42,7,555,65535,65535,BENIGN
19/05/2024 09:02:27,192.168.1.15,22961,203.0.113.42,80,6,53690343,1172,4,1641894,507,30590.25,21.9,1,1,0,1172,586,1400,65535,65535,Infiltration
19/05/2024 09:49:00,192.168.1.26,54281,10.0.0.1,5432,6,9999166,18,5,23922,3665,2758.93,2.3,1,1,0,39,10,683,65535,65535,BENIGN
19/05/2024 12:01:43,192.168.1.19,42941,10.0.0.2,22,6,4759980,13,20,3965,14180,3811.99,6.93,1,1,0,18,10,318,65535,65535,BENIGN
19/05/2024 11:21:36,192.168.1.15,19043,10.0.0.1,53,6,4215227,50,40,55450,14920,16694.24,21.35,1,1,0,39,7,611,65535,65535,BENIGN
19/05/2024 11:56:32,192.168.1.10,47069,10.0.0.14,3306,6,4197436,47,36,68009,10296,18655.44,19.77,1,1,0,43,9,1187,65535,65535,BENIGN
19/05/2024 11:40:14,192.168.1.16,25576,10.0.0.8,53,6,3455203,10,4,10630,1028,3374.04,4.05,1,1,0,5,7,1040,65535,65535,BENIGN
19/05/2024 11:52:44,192.168.1.12,57705,10.0.0.15,5432,6,4717358,45,31,42840,6913,10546.79,16.11,1,1,0,12,3,284,65535,65535,BENIGN
19/05/2024 08:33:17,192.168.1.19,8887,10.0.0.11,80,6,8444741,32,14,14848,13692,3379.62,5.45,1,1,0,39,5,712,65535,65535,BENIGN
19/05/2024 10:49:42,192.168.1.15,21214,203.0.113.42,80,6,47650288,882,5,1234830,420,25923.24,18.61,1,1,0,882,441,1400,65535,65535,Infiltration
19/05/2024 09:46:16,192.168.1.23,49972,10.0.0.3,22,6,498508,34,24,9418,9096,37138.82,116.35,1,1,0,9,2,382,65535,65535,BENIGN
19/05/2024 11:27:14,192.168.1.11,29371,10.0.0.11,5432,6,4697554,12,36,13860,43704,12254.04,10.22,1,1,0,28,10,977,65535,65535,BENIGN
19/05/2024 11:22:55,192.168.1.13,4997,10.0.0.9,3306,6,7898444,40,29,13360,34539,6064.36,8.74,1,1,0,6,8,848,65535,65535,BENIGN
19/05/2024 11:13:59,192.168.1.25,12380,10.0.0.5,53,6,2722515,43,34,17458,35734,19537.82,28.28,1,1,0,36,6,440,65535,65535,BENIGN
19/05/2024 11:57:51,203.0.113.42,56032,192.168.1.24,43010,6,999,1,0,50,0,0.0,1001.0,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 08:55:40,192.168.1.19,13074,10.0.0.13,3389,6,4142775,19,22,9405,25256,8366.61,9.9,1,1,0,8,10,622,65535,65535,BENIGN
19/05/2024 10:51:03,192.168.1.17,52877,10.0.0.1,80,6,2684093,21,22,24507,9988,12851.64,16.02,1,1,0,46,6,627,65535,65535,BENIGN
19/05/2024 11:58:07,192.168.1.15,63176,10.0.0.7,3389,6,4559377,12,29,14412,38454,11595.01,8.99,1,1,0,36,4,532,65535,65535,BENIGN
19/05/2024 11:18:41,192.168.1.28,47859,10.0.0.19,53,6,5977681,24,21,32952,10206,7219.86,7.53,1,1,0,50,8,732,65535,65535,BENIGN
19/05/2024 11:32:41,192.168.1.15,47717,10.0.0.11,3306,6,8916018,49,33,59437,38610,10996.73,9.2,1,1,0,22,8,853,65535,65535,BENIGN
19/05/2024 11:58:52,192.168.1.13,41073,10.0.0.17,22,6,3265340,42,12,28098,5352,10243.96,16.54,1,1,0,13,8,239,65535,65535,BENIGN
19/05/2024 10:45:52,192.168.1.26,31836,10.0.0.4,8080,6,7682938,44,26,14696,15210,3892.52,9.11,1,1,0,34,3,282,65535,65535,BENIGN
19/05/2024 11:49:39,192.168.1.13,6865,198.51.100.99,80,6,258798256,6,3,159,226,1.1592,0.0232,1,1,0,6,3,114,65535,65535,Botnet
19/05/2024 11:20:09,192.168.1.19,15152,10.0.0.10,22,6,8300596,5,10,6605,9140,1896.85,1.81,1,1,0,9,2,627,65535,65535,BENIGN
19/05/2024 09:42:06,192.168.1.26,28461,10.0.0.13,53,6,4690177,30,24,24060,27048,10896.82,11.51,1,1,0,13,4,622,65535,65535,BENIGN
19/05/2024 12:10:46,192.168.1.12,26466,10.0.0.8,3389,6,1668722,27,32,31293,41440,43586.05,35.36,1,1,0,34,3,287,65535,65535,BENIGN
19/05/2024 10:14:30,192.168.1.15,33132,203.0.113.42,80,6,59955215,1297,4,1817055,218,30310.51,21.7,1,1,0,1297,648,1400,65535,65535,Infiltration
19/05/2024 09:09:03,192.168.1.16,7735,10.0.0.14,53,6,5094727,7,31,5166,28303,6569.34,7.46,1,1,0,10,9,1086,65535,65535,BENIGN
19/05/2024 11:36:22,192.168.1.12,26349,10.0.0.18,53,6,8065447,11,24,15026,26976,5207.65,4.34,1,1,0,45,6,295,65535,65535,BENIGN
19/05/2024 09:56:16,192.168.1.17,64019,10.0.0.11,3389,6,7829606,42,4,49854,1752,6591.14,5.88,1,1,0,21,3,591,65535,65535,BENIGN
19/05/2024 10:11:56,192.168.1.15,32647,203.0.113.42,443,6,42767674,928,4,1299971,809,30415.03,21.79,1,1,0,928,464,1400,65535,65535,Infiltration
19/05/2024 08:28:42,192.168.1.15,12443,203.0.113.42,80,6,13516438,1116,5,1563327,959,115732.12,82.94,1,1,0,1116,558,1400,65535,65535,Infiltration
19/05/2024 11:03:11,192.168.1.29,56170,10.0.0.2,80,6,4121093,21,38,20727,31654,12710.46,14.32,1,1,0,45,7,1124,65535,65535,BENIGN
19/05/2024 08:58:31,203.0.113.42,35525,192.168.1.15,22,6,1558718,21,16,2310,1360,2136.37,23.74,21,0,16,6,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:48:06,192.168.1.21,62567,10.0.0.14,3389,6,1785367,29,21,41847,12579,30484.49,28.01,1,1,0,50,4,1090,65535,65535,BENIGN
19/05/2024 10:41:06,203.0.113.42,43285,192.168.1.11,3541,6,845,1,0,58,0,0.0,1183.43,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:57:19,192.168.1.28,51171,10.0.0.1,3306,6,6484961,11,30,9966,27930,5843.67,6.32,1,1,0,31,7,257,65535,65535,BENIGN
19/05/2024 09:39:03,203.0.113.42,43948,192.168.1.15,80,6,21593,525,5,29400,392,1215671.75,24313.43,525,0,1,0,0,61,1024,0,DoS
19/05/2024 12:13:21,192.168.1.15,15188,10.0.0.13,3306,6,3619240,17,39,3893,37362,11398.8,15.47,1,1,0,28,2,509,65535,65535,BENIGN
19/05/2024 11:41:38,192.168.1.13,16516,10.0.0.10,5432,6,4186019,44,8,14168,3848,4303.85,12.42,1,1,0,28,9,503,65535,65535,BENIGN
19/05/2024 08:58:43,192.168.1.24,16962,10.0.0.19,53,6,5132739,48,8,12672,3128,3078.28,10.91,1,1,0,30,8,586,65535,65535,BENIGN
19/05/2024 11:27:16,192.168.1.17,19238,10.0.0.2,5432,6,9032362,33,23,6930,23046,3318.73,6.2,1,1,0,17,7,283,65535,65535,BENIGN
19/05/2024 10:59:01,192.168.1.20,41317,10.0.0.6,8080,6,6195738,32,15,38944,5310,7142.65,7.59,1,1,0,39,5,494,65535,65535,BENIGN
19/05/2024 09:23:16,192.168.1.23,43568,10.0.0.16,3306,6,3022635,50,38,72800,35340,35776.73,29.11,1,1,0,19,4,587,65535,65535,BENIGN
19/05/2024 10:52:18,203.0.113.42,13372,192.168.1.17,54499,6,1728,1,0,75,0,0.0,578.7,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:48:15,203.0.113.42,39073,192.168.1.15,22,6,2543424,20,19,1360,1938,1380.03,15.33,20,0,19,15,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:54:37,192.168.1.27,5346,10.0.0.14,3306,6,1592738,28,24,21252,11976,20862.19,32.65,1,1,0,19,6,210,65535,65535,BENIGN
19/05/2024 11:07:40,203.0.113.42,63286,192.168.1.25,50049,6,409,1,0,75,0,0.0,2444.99,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:35:39,203.0.113.42,21085,192.168.1.26,38580,6,442,1,0,44,0,0.0,2262.44,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:06:02,192.168.1.15,26948,10.0.0.14,80,6,3410554,33,40,35607,39840,22121.63,21.4,1,1,0,5,5,410,65535,65535,BENIGN
19/05/2024 11:16:20,203.0.113.42,53862,192.168.1.15,80,6,34904,642,0,32100,161,919665.37,18393.31,642,0,3,0,0,64,1024,0,DoS
19/05/2024 10:46:50,192.168.1.19,5149,10.0.0.7,80,6,3997818,38,24,39634,33240,18228.44,15.51,1,1,0,26,7,697,65535,65535,BENIGN
19/05/2024 10:48:21,203.0.113.42,62042,192.168.1.15,80,6,33729,797,3,39850,79,1181475.88,23629.52,797,0,0,0,0,63,1024,0,DoS
19/05/2024 09:13:01,192.168.1.10,14488,10.0.0.10,53,6,6672491,23,6,15870,7278,3469.17,4.35,1,1,0,29,3,446,65535,65535,BENIGN
19/05/2024 09:39:48,192.168.1.15,56653,10.0.0.17,3389,6,8418729,15,7,18090,5992,2860.53,2.61,1,1,0,20,7,1193,65535,65535,BENIGN
19/05/2024 09:41:27,203.0.113.42,62320,192.168.1.15,80,6,29364,1698,3,95088,399,2891295.46,57825.91,1698,0,1,0,0,62,1024,0,DoS
19/05/2024 08:57:04,192.168.1.25,7486,10.0.0.15,3389,6,5472622,18,26,15120,27222,7737.06,8.04,1,1,0,7,5,959,65535,65535,BENIGN
19/05/2024 12:07:08,192.168.1.27,16916,10.0.0.14,53,6,3867947,8,11,3520,5423,2312.08,4.91,1,1,0,29,2,912,65535,65535,BENIGN
19/05/2024 11:34:53,192.168.1.15,27488,203.0.113.42,80,6,48920039,428,3,599746,683,12273.68,8.81,1,1,0,428,214,1400,65535,65535,Infiltration
19/05/2024 10:06:27,203.0.113.42,6281,192.168.1.15,80,6,10574,614,2,31928,36,2903347.83,58066.96,614,0,3,0,0,45,1024,0,DoS
19/05/2024 09:32:26,192.168.1.29,20584,10.0.0.10,443,6,8182229,9,24,6894,20760,3379.76,4.03,1,1,0,22,6,871,65535,65535,BENIGN
19/05/2024 10:13:49,192.168.1.18,32679,10.0.0.18,22,6,408508,29,40,37062,11560,119023.37,168.91,1,1,0,21,4,261,65535,65535,BENIGN
19/05/2024 10:50:22,192.168.1.26,5356,10.0.0.11,5432,6,1583915,5,29,3795,30392,21583.86,21.47,1,1,0,16,10,673,65535,65535,BENIGN
19/05/2024 12:15:03,192.168.1.18,21169,10.0.0.9,5432,6,4152611,5,29,1330,6699,1933.48,8.19,1,1,0,6,4,1009,65535,65535,BENIGN
19/05/2024 12:00:36,192.168.1.10,40290,10.0.0.6,8080,6,2263157,23,5,31257,1620,14527.05,12.37,1,1,0,49,5,958,65535,65535,BENIGN
19/05/2024 11:56:25,192.168.1.10,45394,10.0.0.14,22,6,8147291,36,35,46440,15925,7654.69,8.71,1,1,0,30,2,831,65535,65535,BENIGN
19/05/2024 10:44:27,192.168.1.10,26247,10.0.0.3,3306,6,9007365,7,21,7504,15792,2586.33,3.11,1,1,0,49,10,789,65535,65535,BENIGN
19/05/2024 11:44:30,192.168.1.21,46733,10.0.0.1,22,6,4484401,43,32,21543,23040,9941.8,16.72,1,1,0,20,4,212,65535,65535,BENIGN
19/05/2024 11:32:00,192.168.1.23,8789,10.0.0.3,22,6,2294370,17,15,21930,14610,15925.94,13.95,1,1,0,49,7,525,65535,65535,BENIGN
19/05/2024 10:52:02,192.168.1.21,20020,10.0.0.2,8080,6,8985420,45,7,56340,4172,6734.47,5.79,1,1,0,45,4,983,65535,65535,BENIGN
19/05/2024 11:42:23,192.168.1.12,5610,10.0.0.16,53,6,974208,45,12,27810,5484,34175.45,58.51,1,1,0,10,4,806,65535,65535,BENIGN
19/05/2024 10:27:43,192.168.1.21,40636,198.51.100.99,8443,6,94197066,6,2,307,289,3.1848,0.0637,1,1,0,9,2,80,65535,65535,Botnet
19/05/2024 12:08:02,192.168.1.24,47646,10.0.0.18,8080,6,9697660,37,22,24605,23474,4957.79,6.08,1,1,0,15,6,1196,65535,65535,BENIGN
19/05/2024 10:33:49,192.168.1.25,51510,10.0.0.14,5432,6,4092095,47,31,25474,19561,11005.37,19.06,1,1,0,41,7,255,65535,65535,BENIGN
19/05/2024 11:30:03,192.168.1.21,39275,10.0.0.10,22,6,2573113,35,22,50225,19844,27231.22,22.15,1,1,0,23,7,1193,65535,65535,BENIGN
19/05/2024 08:21:16,192.168.1.19,47253,10.0.0.17,8080,6,7070771,35,33,24465,37455,8757.18,9.62,1,1,0,40,4,592,65535,65535,BENIGN
19/05/2024 09:01:12,192.168.1.12,57628,10.0.0.11,5432,6,307041,23,29,22862,10817,109688.93,169.36,1,1,0,40,5,785,65535,65535,BENIGN
19/05/2024 11:05:03,203.0.113.42,28188,192.168.1.15,22,6,2041824,15,20,1740,1680,1542.74,17.14,15,0,20,14,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:41:15,192.168.1.24,23243,10.0.0.13,22,6,8424908,49,34,46648,42942,10633.94,9.85,1,1,0,22,3,944,65535,65535,BENIGN
19/05/2024 10:18:39,192.168.1.27,26784,10.0.0.5,5432,6,5526773,33,4,18678,4516,4196.66,6.69,1,1,0,42,5,1103,65535,65535,BENIGN
19/05/2024 08:09:11,192.168.1.15,2648,10.0.0.14,22,6,5673147,31,18,23126,9468,5745.31,8.64,1,1,0,49,3,591,65535,65535,BENIGN
19/05/2024 10:24:02,192.168.1.15,22684,10.0.0.7,3306,6,8138102,35,5,16730,5930,2784.43,4.92,1,1,0,14,9,1113,65535,65535,BENIGN
19/05/2024 08:43:33,192.168.1.14,5332,10.0.0.3,8080,6,6780015,50,33,63800,34353,14476.81,12.24,1,1,0,31,3,328,65535,65535,BENIGN
19/05/2024 10:53:38,192.168.1.12,56458,10.0.0.5,8080,6,9826613,27,25,14256,30625,4567.29,5.29,1,1,0,44,5,717,65535,65535,BENIGN
19/05/2024 11:53:29,192.168.1.26,5213,10.0.0.16,443,6,3580664,47,10,26790,14260,11464.35,15.92,1,1,0,49,4,205,65535,65535,BENIGN
19/05/2024 11:44:52,192.168.1.22,21207,10.0.0.19,5432,6,1591048,11,39,9955,19188,18316.86,31.43,1,1,0,22,5,1152,65535,65535,BENIGN
19/05/2024 11:42:41,192.168.1.16,34278,10.0.0.8,443,6,7251117,34,22,18224,13288,4345.81,7.72,1,1,0,20,8,380,65535,65535,BENIGN
19/05/2024 12:04:36,192.168.1.13,12136,10.0.0.16,443,6,3866861,11,21,10241,7476,4581.75,8.28,1,1,0,44,7,321,65535,65535,BENIGN
19/05/2024 11:13:16,192.168.1.16,31776,198.51.100.99,80,6,177604442,3,6,212,230,1.6891,0.0338,1,1,0,9,4,118,65535,65535,Botnet
19/05/2024 08:24:10,192.168.1.15,6199,10.0.0.6,5432,6,4140453,36,40,17748,27000,10807.51,18.36,1,1,0,34,6,670,65535,65535,BENIGN
19/05/2024 10:29:17,203.0.113.42,37726,192.168.1.15,80,6,24543,724,2,28960,120,1474962.31,29499.25,724,0,3,0,0,62,1024,0,DoS
19/05/2024 09:01:06,192.168.1.22,24662,10.0.0.11,443,6,1635458,5,22,5550,20614,15997.97,16.51,1,1,0,22,3,335,65535,65535,BENIGN
19/05/2024 11:15:30,192.168.1.15,6609,198.51.100.99,80,6,159975122,7,5,284,241,1.8753,0.0375,1,1,0,9,3,69,65535,65535,Botnet
19/05/2024 10:32:33,203.0.113.42,57244,192.168.1.18,18037,6,626,1,0,40,0,0.0,1597.44,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:03:10,203.0.113.42,19225,192.168.1.15,22,6,1107803,21,23,2205,1909,3574.64,39.72,21,0,23,9,0,90,8192,8192,BruteForce-SSH
19/05/2024 10:02:41,192.168.1.12,11962,10.0.0.7,5432,6,1828209,11,7,12859,9261,12099.27,9.85,1,1,0,8,2,989,65535,65535,BENIGN
19/05/2024 10:27:15,203.0.113.42,30881,192.168.1.24,6375,6,735,1,0,69,0,0.0,1360.54,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:52:48,192.168.1.26,2533,10.0.0.8,3389,6,4692340,49,9,69286,5130,15859.04,12.36,1,1,0,29,9,860,65535,65535,BENIGN
19/05/2024 08:52:29,203.0.113.42,41304,192.168.1.19,24088,6,552,1,0,54,0,0.0,1811.59,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:43:53,192.168.1.19,61742,10.0.0.2,5432,6,6602088,31,23,41230,7130,7324.96,8.18,1,1,0,5,6,407,65535,65535,BENIGN
